City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bengaluru,19-05-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,143,Moderate
Bengaluru,20-05-2019,0.043410587,0.136827226,16.17,0.320385902,53.57,0.188284159,0.836643453,0.164477716,19.43,88.19,12.48,0.245162794,477,Severe
Bengaluru,21-05-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,408,Severe
Bengaluru,22-05-2019,0.030699194,0.133917342,16.53,0.30944599,59.11,0.161565181,0.556046875,0.178654239,19.66,88.95,13.54,0.216388519,106,Moderate
Bengaluru,23-05-2019,0.043410587,0.136827226,16.17,0.320385902,53.57,0.188284159,0.836643453,0.164477716,19.43,88.19,12.48,0.245162794,430,Severe
Bengaluru,24-05-2019,0.030699194,0.133917342,16.53,0.30944599,59.11,0.161565181,0.556046875,0.178654239,19.66,88.95,13.54,0.216388519,135,Moderate
Bengaluru,25-05-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,167,Moderate
Bengaluru,26-05-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,228,Poor
Bengaluru,27-05-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,205,Poor
Bengaluru,28-05-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,421,Severe
Bengaluru,29-05-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,370,Very Poor
Bengaluru,30-05-2019,0.034945405,0.135409959,16.35,0.261842296,51.37,0.18059499,0.865475026,0.2417554,11.53,82.38,11.21,0.166114181,385,Very Poor
Bengaluru,31-05-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,148,Moderate
Bengaluru,01-06-2019,0.034945405,0.135409959,16.35,0.261842296,51.37,0.18059499,0.865475026,0.2417554,11.53,82.38,11.21,0.166114181,11,Good
Bengaluru,02-06-2019,0.030699194,0.133917342,16.53,0.30944599,59.11,0.161565181,0.556046875,0.178654239,19.66,88.95,13.54,0.216388519,282,Poor
Bengaluru,03-06-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,409,Severe
Bengaluru,04-06-2019,0.043410587,0.136827226,16.17,0.320385902,53.57,0.188284159,0.836643453,0.164477716,19.43,88.19,12.48,0.245162794,182,Moderate
Bengaluru,05-06-2019,0.034945405,0.135409959,16.35,0.261842296,51.37,0.18059499,0.865475026,0.2417554,11.53,82.38,11.21,0.166114181,8,Good
Bengaluru,06-06-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,396,Very Poor
Bengaluru,07-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,124,Moderate
Bengaluru,08-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,452,Severe
Bengaluru,09-06-2019,0.034945405,0.135409959,16.35,0.261842296,51.37,0.18059499,0.865475026,0.2417554,11.53,82.38,11.21,0.166114181,199,Moderate
Bengaluru,10-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,212,Poor
Bengaluru,11-06-2019,0.043410587,0.136827226,16.17,0.320385902,53.57,0.188284159,0.836643453,0.164477716,19.43,88.19,12.48,0.245162794,372,Very Poor
Bengaluru,12-06-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,388,Very Poor
Bengaluru,13-06-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,247,Poor
Bengaluru,14-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,263,Poor
Bengaluru,15-06-2019,0.034945405,0.135409959,16.35,0.261842296,51.37,0.18059499,0.865475026,0.2417554,11.53,82.38,11.21,0.166114181,64,Satisfactory
Bengaluru,16-06-2019,0.030699194,0.133917342,16.53,0.30944599,59.11,0.161565181,0.556046875,0.178654239,19.66,88.95,13.54,0.216388519,257,Poor
Bengaluru,17-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,113,Moderate
Bengaluru,18-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,244,Poor
Bengaluru,19-06-2019,0.043410587,0.136827226,16.17,0.320385902,53.57,0.188284159,0.836643453,0.164477716,19.43,88.19,12.48,0.245162794,320,Very Poor
Bengaluru,20-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,289,Poor
Bengaluru,21-06-2019,0.034945405,0.135409959,16.35,0.261842296,51.37,0.18059499,0.865475026,0.2417554,11.53,82.38,11.21,0.166114181,406,Severe
Bengaluru,22-06-2019,0.043410587,0.136827226,16.17,0.320385902,53.57,0.188284159,0.836643453,0.164477716,19.43,88.19,12.48,0.245162794,383,Very Poor
Bengaluru,23-06-2019,0.041740672,0.158828284,10.31,0.337391905,54.6,0.176368456,0.67693073,0.185132932,15.19,86.46,10.26,0.208742718,250,Poor
Bengaluru,24-06-2019,0.043234185,0.142514077,16.78,0.281543989,55.03,0.197538105,0.508247323,0.16793154,13.5,84.51,12.16,0.16504742,207,Poor
Bhopal,15-05-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,398,Very Poor
Bhopal,16-05-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,370,Very Poor
Bhopal,17-05-2019,0.044652061,0.130162477,17.1,0.324754979,59.29,0.174293992,0.790617787,0.155525335,16.96,82.66,10.16,0.249322601,255,Poor
Bhopal,18-05-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,361,Very Poor
Bhopal,19-05-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,172,Moderate
Bhopal,20-05-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,318,Very Poor
Bhopal,21-05-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,428,Severe
Bhopal,22-05-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,347,Very Poor
Bhopal,23-05-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,219,Poor
Bhopal,24-05-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,127,Moderate
Bhopal,25-05-2019,0.044652061,0.130162477,17.1,0.324754979,59.29,0.174293992,0.790617787,0.155525335,16.96,82.66,10.16,0.249322601,335,Very Poor
Bhopal,26-05-2019,0.036135406,0.138266568,16.89,0.251208197,56.26,0.173402751,0.731369343,0.217989174,15.9,85.45,11.43,0.20893458,395,Very Poor
Bhopal,27-05-2019,0.044652061,0.130162477,17.1,0.324754979,59.29,0.174293992,0.790617787,0.155525335,16.96,82.66,10.16,0.249322601,148,Moderate
Bhopal,28-05-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,229,Poor
Bhopal,29-05-2019,0.036135406,0.138266568,16.89,0.251208197,56.26,0.173402751,0.731369343,0.217989174,15.9,85.45,11.43,0.20893458,491,Severe
Bhopal,30-05-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,137,Moderate
Bhopal,31-05-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,57,Satisfactory
Bhopal,01-06-2019,0.044652061,0.130162477,17.1,0.324754979,59.29,0.174293992,0.790617787,0.155525335,16.96,82.66,10.16,0.249322601,281,Poor
Bhopal,02-06-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,235,Poor
Bhopal,03-06-2019,0.036135406,0.138266568,16.89,0.251208197,56.26,0.173402751,0.731369343,0.217989174,15.9,85.45,11.43,0.20893458,353,Very Poor
Bhopal,04-06-2019,0.044652061,0.130162477,17.1,0.324754979,59.29,0.174293992,0.790617787,0.155525335,16.96,82.66,10.16,0.249322601,443,Severe
Bhopal,05-06-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,344,Very Poor
Bhopal,06-06-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,171,Moderate
Bhopal,07-06-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,297,Poor
Bhopal,08-06-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,161,Moderate
Bhopal,09-06-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,226,Poor
Bhopal,10-06-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,249,Poor
Bhopal,11-06-2019,0.036135406,0.138266568,16.89,0.251208197,56.26,0.173402751,0.731369343,0.217989174,15.9,85.45,11.43,0.20893458,302,Very Poor
Bhopal,12-06-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,481,Severe
Bhopal,13-06-2019,0.036135406,0.138266568,16.89,0.251208197,56.26,0.173402751,0.731369343,0.217989174,15.9,85.45,11.43,0.20893458,268,Poor
Bhopal,14-06-2019,0.036135406,0.138266568,16.89,0.251208197,56.26,0.173402751,0.731369343,0.217989174,15.9,85.45,11.43,0.20893458,160,Moderate
Bhopal,15-06-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,344,Very Poor
Bhopal,16-06-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,118,Moderate
Bhopal,17-06-2019,0.044652061,0.130162477,17.1,0.324754979,59.29,0.174293992,0.790617787,0.155525335,16.96,82.66,10.16,0.249322601,18,Good
Bhopal,18-06-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,347,Very Poor
Bhopal,19-06-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,365,Very Poor
Bhopal,20-06-2019,0.043676774,0.157244039,13.61,0.263172864,51.21,0.16166461,0.876411179,0.192478142,14.73,89.07,14.98,0.150111137,156,Moderate
Bhopal,21-06-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,79,Satisfactory
Bhopal,22-06-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,71,Satisfactory
Bhopal,23-06-2019,0.034368757,0.157443018,17.2,0.348233231,58.96,0.191350134,0.465636265,0.235691716,14.41,88.36,14.59,0.234357343,33,Good
Bhopal,24-06-2019,0.034398691,0.146796254,19.84,0.311327829,59.95,0.165761061,0.844629283,0.201036808,16.37,84.36,13.01,0.20341499,123,Moderate
Brajrajnagar,15-05-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,118,Moderate
Brajrajnagar,16-05-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,197,Moderate
Brajrajnagar,17-05-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,31,Good
Brajrajnagar,18-05-2019,0.03829203,0.155125542,18.86,0.321975536,58.91,0.185566815,0.655247796,0.187170602,12.71,83.5,10.14,0.150002743,152,Moderate
Brajrajnagar,19-05-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,439,Severe
Brajrajnagar,20-05-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,421,Severe
Brajrajnagar,21-05-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,78,Satisfactory
Brajrajnagar,22-05-2019,0.04763006,0.136501846,15.39,0.343526939,52.13,0.186832413,0.683247846,0.226115947,10.07,84.78,10.72,0.21160094,28,Good
Brajrajnagar,23-05-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,328,Very Poor
Brajrajnagar,24-05-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,147,Moderate
Brajrajnagar,25-05-2019,0.04763006,0.136501846,15.39,0.343526939,52.13,0.186832413,0.683247846,0.226115947,10.07,84.78,10.72,0.21160094,117,Moderate
Brajrajnagar,26-05-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,266,Poor
Brajrajnagar,27-05-2019,0.03829203,0.155125542,18.86,0.321975536,58.91,0.185566815,0.655247796,0.187170602,12.71,83.5,10.14,0.150002743,292,Poor
Brajrajnagar,28-05-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,17,Good
Brajrajnagar,29-05-2019,0.04763006,0.136501846,15.39,0.343526939,52.13,0.186832413,0.683247846,0.226115947,10.07,84.78,10.72,0.21160094,220,Poor
Brajrajnagar,30-05-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,33,Good
Brajrajnagar,31-05-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,321,Very Poor
Brajrajnagar,01-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,111,Moderate
Brajrajnagar,02-06-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,98,Satisfactory
Brajrajnagar,03-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,60,Satisfactory
Brajrajnagar,04-06-2019,0.04763006,0.136501846,15.39,0.343526939,52.13,0.186832413,0.683247846,0.226115947,10.07,84.78,10.72,0.21160094,316,Very Poor
Brajrajnagar,05-06-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,419,Severe
Brajrajnagar,06-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,210,Poor
Brajrajnagar,07-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,236,Poor
Brajrajnagar,08-06-2019,0.03829203,0.155125542,18.86,0.321975536,58.91,0.185566815,0.655247796,0.187170602,12.71,83.5,10.14,0.150002743,174,Moderate
Brajrajnagar,09-06-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,160,Moderate
Brajrajnagar,10-06-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,336,Very Poor
Brajrajnagar,11-06-2019,0.04763006,0.136501846,15.39,0.343526939,52.13,0.186832413,0.683247846,0.226115947,10.07,84.78,10.72,0.21160094,4,Good
Brajrajnagar,12-06-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,145,Moderate
Brajrajnagar,13-06-2019,0.048725761,0.14952043,12.42,0.322675426,54.77,0.159245639,0.881762613,0.164438935,17.11,87.7,12.63,0.227182109,478,Severe
Brajrajnagar,14-06-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,154,Moderate
Brajrajnagar,15-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,365,Very Poor
Brajrajnagar,16-06-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,242,Poor
Brajrajnagar,17-06-2019,0.04763006,0.136501846,15.39,0.343526939,52.13,0.186832413,0.683247846,0.226115947,10.07,84.78,10.72,0.21160094,283,Poor
Brajrajnagar,18-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,120,Moderate
Brajrajnagar,19-06-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,179,Moderate
Brajrajnagar,20-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,442,Severe
Brajrajnagar,21-06-2019,0.047325906,0.13888507,16.25,0.294326126,53.53,0.157665777,0.791602606,0.170765748,17.21,89.13,11.25,0.190023458,428,Severe
Brajrajnagar,22-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,325,Very Poor
Brajrajnagar,23-06-2019,0.048709828,0.141432569,18.92,0.321664173,51.19,0.182093996,0.721486689,0.177877254,10.35,84.33,12.37,0.194508335,449,Severe
Brajrajnagar,24-06-2019,0.04763006,0.136501846,15.39,0.343526939,52.13,0.186832413,0.683247846,0.226115947,10.07,84.78,10.72,0.21160094,56,Satisfactory
Chandigarh,15-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,438,Severe
Chandigarh,16-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,260,Poor
Chandigarh,17-05-2019,0.035376317,0.136286345,12.01,0.326673523,57.69,0.196078506,0.45116419,0.200262485,19.98,87.78,11.32,0.194506889,60,Satisfactory
Chandigarh,18-05-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,182,Moderate
Chandigarh,19-05-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,128,Moderate
Chandigarh,20-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,391,Very Poor
Chandigarh,21-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,162,Moderate
Chandigarh,22-05-2019,0.035356873,0.15634024,11.13,0.269342656,53.79,0.195071695,0.731653843,0.202021428,13.55,85.9,10.81,0.18485308,267,Poor
Chandigarh,23-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,220,Poor
Chandigarh,24-05-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,380,Very Poor
Chandigarh,25-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,423,Severe
Chandigarh,26-05-2019,0.035356873,0.15634024,11.13,0.269342656,53.79,0.195071695,0.731653843,0.202021428,13.55,85.9,10.81,0.18485308,364,Very Poor
Chandigarh,27-05-2019,0.045717014,0.142779685,10.85,0.321061734,56.1,0.166776808,0.616368403,0.216888001,10.25,88.49,11.35,0.249793497,485,Severe
Chandigarh,28-05-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,348,Very Poor
Chandigarh,29-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,163,Moderate
Chandigarh,30-05-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,112,Moderate
Chandigarh,31-05-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,94,Satisfactory
Chandigarh,01-06-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,265,Poor
Chandigarh,02-06-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,453,Severe
Chandigarh,03-06-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,42,Good
Chandigarh,04-06-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,65,Satisfactory
Chandigarh,05-06-2019,0.045717014,0.142779685,10.85,0.321061734,56.1,0.166776808,0.616368403,0.216888001,10.25,88.49,11.35,0.249793497,118,Moderate
Chandigarh,06-06-2019,0.035376317,0.136286345,12.01,0.326673523,57.69,0.196078506,0.45116419,0.200262485,19.98,87.78,11.32,0.194506889,8,Good
Chandigarh,07-06-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,12,Good
Chandigarh,08-06-2019,0.035356873,0.15634024,11.13,0.269342656,53.79,0.195071695,0.731653843,0.202021428,13.55,85.9,10.81,0.18485308,458,Severe
Chandigarh,09-06-2019,0.035376317,0.136286345,12.01,0.326673523,57.69,0.196078506,0.45116419,0.200262485,19.98,87.78,11.32,0.194506889,387,Very Poor
Chandigarh,10-06-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,422,Severe
Chandigarh,11-06-2019,0.035376317,0.136286345,12.01,0.326673523,57.69,0.196078506,0.45116419,0.200262485,19.98,87.78,11.32,0.194506889,389,Very Poor
Chandigarh,12-06-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,304,Very Poor
Chandigarh,13-06-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,263,Poor
Chandigarh,14-06-2019,0.045717014,0.142779685,10.85,0.321061734,56.1,0.166776808,0.616368403,0.216888001,10.25,88.49,11.35,0.249793497,356,Very Poor
Chandigarh,15-06-2019,0.035356873,0.15634024,11.13,0.269342656,53.79,0.195071695,0.731653843,0.202021428,13.55,85.9,10.81,0.18485308,441,Severe
Chandigarh,16-06-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,137,Moderate
Chandigarh,17-06-2019,0.035356873,0.15634024,11.13,0.269342656,53.79,0.195071695,0.731653843,0.202021428,13.55,85.9,10.81,0.18485308,452,Severe
Chandigarh,18-06-2019,0.032759548,0.137152476,10.27,0.251789927,53.45,0.191893274,0.52056023,0.214050895,15.34,86.83,13.03,0.232708228,224,Poor
Chandigarh,19-06-2019,0.045717014,0.142779685,10.85,0.321061734,56.1,0.166776808,0.616368403,0.216888001,10.25,88.49,11.35,0.249793497,314,Very Poor
Chandigarh,20-06-2019,0.045717014,0.142779685,10.85,0.321061734,56.1,0.166776808,0.616368403,0.216888001,10.25,88.49,11.35,0.249793497,470,Severe
Chandigarh,21-06-2019,0.035376317,0.136286345,12.01,0.326673523,57.69,0.196078506,0.45116419,0.200262485,19.98,87.78,11.32,0.194506889,333,Very Poor
Chandigarh,22-06-2019,0.035356873,0.15634024,11.13,0.269342656,53.79,0.195071695,0.731653843,0.202021428,13.55,85.9,10.81,0.18485308,207,Poor
Chandigarh,23-06-2019,0.036909551,0.139800062,16.09,0.323724706,57.11,0.189303684,0.480065024,0.219146995,19.49,84.77,12.39,0.206722172,439,Severe
Chandigarh,24-06-2019,0.045717014,0.142779685,10.85,0.321061734,56.1,0.166776808,0.616368403,0.216888001,10.25,88.49,11.35,0.249793497,467,Severe
Chennai,15-05-2019,0.031255044,0.138020559,11.54,0.258855137,51.16,0.163694482,0.631475129,0.226358381,12.09,89.65,14.91,0.169796611,399,Very Poor
Chennai,16-05-2019,0.036674843,0.140919977,18.32,0.335040042,53.65,0.154199152,0.831530311,0.188418061,13.29,80.66,11.18,0.213696326,150,Moderate
Chennai,17-05-2019,0.036674843,0.140919977,18.32,0.335040042,53.65,0.154199152,0.831530311,0.188418061,13.29,80.66,11.18,0.213696326,474,Severe
Chennai,18-05-2019,0.032557332,0.150744793,13.24,0.266037084,59.82,0.179765769,0.423908156,0.217987501,11.58,86.98,10.26,0.164698742,76,Satisfactory
Chennai,19-05-2019,0.036674843,0.140919977,18.32,0.335040042,53.65,0.154199152,0.831530311,0.188418061,13.29,80.66,11.18,0.213696326,441,Severe
Chennai,20-05-2019,0.032494097,0.147708786,13.38,0.272125988,57.88,0.181711602,0.473472452,0.211453283,11.69,89.34,13.97,0.241508912,400,Very Poor
Chennai,21-05-2019,0.032557332,0.150744793,13.24,0.266037084,59.82,0.179765769,0.423908156,0.217987501,11.58,86.98,10.26,0.164698742,387,Very Poor
